GameID,Season,SeasonState,Venue,Period,GameTime,StrengthState,TypeCode,Event,x,y,Zone,Reason,ShotType,SecondaryReason,TypeCode2,PEN_Duration,EventTeam,Goalie_ID,Goalie,Player1_ID,Player1,Player2_ID,Player2,Player3_ID,Player3,Corsi,Fenwick,Shot,Goal,EventIndex,ShiftIndex,ScoreState,Home_Forwards_ID,Home_Forwards,Home_Defenders_ID,Home_Defenders,Home_Goalie_ID,Home_Goalie,Away_Forwards_ID,Away_Forwards,Away_Defenders_ID,Away_Defenders,Away_Goalie_ID,Away_Goalie,BoxID,BoxID_rev,BoxSize,ShotDistance,ShotAngle,Position,Shoots,xG_F,xG_S
2008020463,20082009,regular,Home,1,1194,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8469454,Ilya Kovalchuk,0,\N,0,\N,1,1,1,0,20080204630019,\N,-1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,2,1252,,506,shot-on-goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8469454,Ilya Kovalchuk,0,\N,0,\N,1,1,1,0,20080204630020,\N,-1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,2,1347,,506,shot-on-goal,,,,,snap,,,,PIT,8471715.0,Ondrej Pavelec,8460465,Petr Sykora,0,\N,0,\N,1,1,1,0,20080204630021,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,2,1367,,506,shot-on-goal,,,,,snap,,,,PIT,8471715.0,Ondrej Pavelec,8468510,Jeff Taffe,0,\N,0,\N,1,1,1,0,20080204630022,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,1379,,509,penalty,,,,,,,MIN,2.0,ATL,,\N,8470156,Joey Crabb,8468252,Eric Godard,0,\N,0,0,0,0,20080204630023,\N,-1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Away,2,1410,,505,goal,,,,,slap,,,,PIT,8471715.0,Ondrej Pavelec,8473533,Jordan Staal,8471215,Evgeni Malkin,8471675,Sidney Crosby,1,1,1,1,20080204630024,\N,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,2,1467,,509,penalty,,,,,,,MIN,2.0,ATL,,\N,8469474,Colby Armstrong,8471215,Evgeni Malkin,0,\N,0,0,0,0,20080204630025,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,2,1523,,506,shot-on-goal,,,,,tip-in,,,,ATL,8470594.0,Marc-Andre Fleury,8464967,Marty Reasoner,0,\N,0,\N,1,1,1,0,20080204630026,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,2,1554,,505,goal,,,,,backhand,,,,PIT,8471715.0,Ondrej Pavelec,8459534,Miroslav Satan,8468510,Jeff Taffe,8468172,Ruslan Fedotenko,1,1,1,1,20080204630027,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,2,1569,,506,shot-on-goal,,,,,snap,,,,PIT,8471715.0,Ondrej Pavelec,8473734,Tim Wallace,0,\N,0,\N,1,1,1,0,20080204630028,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
